Id,Label,name,friendsCount,followersCount
920392000000000000,can_wcc,Canadian Women's Chamber of Commerce (CanWCC),9975,13848
1600500000000000000,AprilIpson,April Ipson,941,131
1239600000000000000,Domains88,Domains88,1938,2047
76046877,electricityHR,Electricity Human Resources Canada,10937,11377
259788954,BraniganMm,Michelle Branigan,12558,13515
929917000000000000,CBGFinvestments,Canadian Business Growth Fund (CBGF),11877,13214
1305510000000000000,CreatedNames,CreatedNames,821,1108
1474660000000000000,ALHADAFTECHNOL1,AL HADAF TECHNOLOGIES,2051,636
1479650000000000000,GarciadDylan,Dylan Garcia,988,781
65404057,ankitdikshit,🛒 Ankit Dikshit | The Growth Guy,1386,1625
740142000000000000,TLopezDeArias,Thierry Lopez de Arias,51260,59624
1590220000000000000,JiangMiaoArt,Jiang Miao,384,9066
4033282094,Safeanonymouse,MoonScript,179,49
1567820000000000000,DomainHunt1,Domain Hunt,1905,209
35887555,DarkComedy,Dark Comedy,38215,39583
1602950000000000000,domainhunch,Domain Hunch,316,70
946738000000000000,TradeUVXY,AlgosRus.com,3102,468
1276140000000000000,Topvaluedomain1,TopValueDomains,998,908
234175906,desosyndicate,DeSo Syndicate,6864,7033
1509830000000000000,MarkMonson92,Mark Monson,3902,4686
1295550000000000000,brown_tianne,Tianne Brown,170,105
1598820000000000000,ulinconsulting,Ulin Consulting,3848,491
1410100000000000000,socialdeckers,Social Deck. ™,100,17
146799429,Domainniche,keith carasco,3574,3693
859563000000000000,webutekk,Webutekk,55410,61875
1505890000000000000,JansevaLabs,Janseva Lab,2479,274
1343500000000000000,ArkaDomains,Arka Domains,1150,830
1527930000000000000,Noahpro22,Noah,2223,699
1290590000000000000,AideAscent,AIDEASCENT,181,121
300868806,chartreadingpro,Oleg Alexandrov 🇺🇦,959,2731
1464190000000000000,INBFLLP,VKBF,1033,196
4172557865,AntoFerrari1970,Antonio Ferrari 🇮🇹,17256,17717
2424301632,FirstRebelMedia,First Rebel Media Group,4855,965
1568470000000000000,motivation37c,Deep Motivation | Inspiration,2917,514
1520780000000000000,RachelBrookeMS,Rachel Brooke MS,9103,7012
3307900632,dr_monlisha,Monlisha,1298,535
1362230000000000000,Domain__World,Domain World,1113,531
4153160533,meisshaily,Shailendra Kumaar,59411,72730
1582480000000000000,namegraders,NameGraders.com,613,270
1352390000000000000,coincryptoprice,Coin Crypto Price,1528,301
1493790000000000000,RealPranavArora,Pranav Arora,1031,1276
583818606,AnnisaTrey,Thomas Lee🇨🇳,857,782
1574160000000000000,Artificialesta,Artificial Estate,2186,399
1391140000000000000,broadbrands_com,BroadBrands.com,585,665
1455280000000000000,blockchainorth,Blockchain North,12318,12567
1508450000000000000,domain_trWorld,DomainPortfolioTR,751,55
1532680000000000000,Venkat_433,The_Muffin_Man,2411,104
1338720000000000000,2124_eth,2142.eth,4803,3142
1580510000000000000,DavidSmith0987,David Smith,441,21
20146534,gmorson,Rightname,1206,808
1077520000000000000,NamePardDomains,NamePard,929,1383
1159760000000000000,HansMatrimony,Hans Matrimony,3087,309
1451630000000000000,stevenhamid1,DomainName,955,945
1549220000000000000,OnlineS00831450,Online Shopping,2676,415
1543640000000000000,SANADIM7,S A NADIM,1330,360
1411380000000000000,MymethodO,mymethod.online,736,508
1565990000000000000,mr_mukul017,Mr.Mukul Pal,2370,1346
1551640000000000000,MdRukon49149250,Md Rukon Uddin,396,77
1570490000000000000,domain_sold,DOMAIN SOLD,2535,992
1394520000000000000,now_domains,NameIdea.com,1547,1358
1570290000000000000,FratelliBufala,Fratelli La Bufala Scottsdale,1893,315
1193860000000000000,Jobful1,Jobful,992,106
1503990000000000000,dotxy3,.xy3,1440,639
1149740000000000000,GImteaz,Blockchain2u.x,734,178
1253150000000000000,domainforsale11,Domain for sale 11,3490,1272
1554150000000000000,dogecoi9,Bitcoi9.x/eth,1314,1728
1553370000000000000,TheDomainsIO,TheDomainsIO * HKD88.ETH * CNY88.ETH * Just888.ETH,4790,941
870896000000000000,yyyyswnt,Yswnt pareek 🇮🇳,2928,354
1245160000000000000,Amslyn02,Amy,523,602
1525030000000000000,horticultureuk2,Dept. of Horticulture and Food Processing,1564,168
1237580000000000000,bhimakadam2,bhimakadam,1435,135
1411150000000000000,AgroLZmx,Agro LZ - Noticias y Productos Agrícolas,3739,3589
1432540000000000000,AdityaD9424,Aditya Dixit,181,1117
1558510000000000000,caceytaylor4,Cacey Taylor,211,28
1573850000000000000,_modrizmaj,modrizmaj,26,15
2294285688,ankit19nov,Ankit Saxena,491,34
1287190000000000000,rohitacb2009,Rohit Shinde,405,16
1521790000000000000,apsburari,ANUBHAV PUBLIC SCHOOL,10,2
251136022,raghavadeep,Raghavadeep Reddy,286,14
1136300000000000000,DineshV36645541,Dinesh Vishwakarma,166,34
4788029983,arunmanitiwari9,Arun Mani Tiwari,106,17
850427000000000000,badki_swapnil,श्री. स्वप्निल रामकृष्ण बदकी,735,60
1438850000000000000,NalasEnterprise,NalasEnterprises,14,4
1433140000000000000,beebookcf,BeeBook,34,31
327854992,sagar_chaucheta,sagar_chaucheta,548,253
1211710000000000000,RDscorpionRohit,Rohit,337,84
60265086,satatgroup,Satat- Design Studio,53,84
1408360000000000000,AmitBha37355348,Amit Bhardwaj,38,6
1389930000000000000,PradipK35584727,Pradip Kumar Pati,589,315
1952105174,mpssss7,pardhasaradhi,440,14
56022182,HarriKrish,HariKrish,3515,2
921463000000000000,Somu32296882,somu,219,8
1337310000000000000,ExomeLife,Exome Life Sciences Private Limited,5,9
1319240000000000000,rajat95465145,Rajat123,8,2
1122020000000000000,ArunKum09347567,Arun Kumar Sharma,1173,21
882596000000000000,Dindori_Krushi,कृषीशास्त्र विभाग (Krushishastra Vibhag),409,955
902219000000000000,imdishu17,deeksha,62,6
1239599671,MukeshSharmaMP,Mukesh Sharma | मुकेश शर्मा 🇮🇳,640,386
1203740000000000000,GudduKh07720098,Guddu Khan,621,32
899637000000000000,dosi_piyush,Piyush Dosi,353,88
1195590000000000000,HemantHariK,हेमन्त हरि कोठारी 🇮🇳,1283,667
1275910000000000000,Himkrproduction,Himkar Productions,69,9
1241990000000000000,Japsrocking,Japs,7,0
3905746033,ishaanbhalla28,Ishaan Bhalla,22,35
1243110000000000000,MadhuDixit19,Madhu Dixit,16,2
2895391818,mahesh_pattu,mahesh pattu,300,78
990141000000000000,SHANMUGAPRABHUJ,SHANMUGA PRABHU J,24,32
4714895691,mulgetafeleke,Mulugeta Feleke,1394,97
1193220000000000000,venky69702487,venky,53,1
1071220000000000000,DKSharma4India,Dinesh Kumar Sharma,70,5
784657000000000000,anubhavdixit92,anubhav dixit,17,3
1166780000000000000,HipparakarRaju,Raju Hipparakar,37,2
1138620000000000000,RHipparakar,raju hipparakar,36,2
1151840000000000000,Ravindr89519417,Ravindra singh Shekhawat,11,19
56962979,ashusehgal,Ashu Sehgal,113,41
3116204628,shrikant101957,Shri Kant Sharma,12,5
1139180000000000000,pannu_sudesh,Sudesh,320,21
145675618,srahul_hku,राहुल शर्मा । Rahul Sharma,179,142
1112950000000000000,Bkroshanpatil,Bk Roshan,810,141
1095220000000000000,DNsharm28532917,D.N.sharma,101,13
1031450000000000000,RajeevK95816829,Rajeev Kumar Sharma,40,5
986671000000000000,abundance_wf,Abundance Wholesome Foods,374,201
754339000000000000,vb198500,Vb,221,18
853777000000000000,neal45631574,neal,244,6
934724000000000000,AMITKUM95046450,AMIT KUMAR MITTAL,184,0
1610028210,cryptomoonmaps,Wen Moon?,28276,28316
954739000000000000,NeerajK11091008,Neeraj Kumar,11,4
374997235,basistha2008,Subash Vasistha,2373,289
3073271258,AvdheshSharma99,Avdhesh Sharma,2276,406
947410000000000000,Nehaary99578559,Neha arya,1,0
945554000000000000,joysgoingvegan,Joy E.,306,54
72530058,AaSolanki,Anurag Solanki,237,50
1182572203,13anubhavDixit,anubhav dixit,11,4
159073388,rajiv_bansal,Rajiv,92,36
915767000000000000,Sunaina36913714,Sunaina Sharma,114,9
946263000000000000,YogeshK0072,Yogesh Kumar,97,1
3799827617,joyharry87,Harendra Sharma,35,4
768290628,dhirajverma125c,DHIRAJ VERMA,317,14
946252000000000000,MadhuOrganic,madhu sharma,11,7
141135079,chargemky2005,Mukesh Kumar,146,67
1213500000000000000,NaviKRStan,𝖓𝖆𝖛𝖎,498,3179
1374050000000000000,Deshbhakthumai,Abhishek 🚩,329,543
1360240000000000000,Raverant3,Raverant 💅,248,337
1580920000000000000,LadyRanaut,Lady Superstar KanganaRanaut (Kangster),393,245
1501610000000000000,BackUp97216881,Kangana Ranaut Stan Switzerland 🇨🇭,395,345
313914636,KaveeshaShah,Kaveesha,130,1632
1414270000000000000,DKangesters,Goddess Of Indian Cinema KanganaRanaut,355,281
1244190000000000000,RiteshM98888343,Ritesh Mishra,139,262
1366240000000000000,krxfan,َ,117,269
1433800000000000000,Rebel_queen9,ANUBIS,792,293
1501220000000000000,PeterKueng1,Vidut (Kangster) 💖,503,246
1511990000000000000,Roar164955588,𝐑𝐨𝐚𝐫 2,367,172
1507970000000000000,SamsonGurung2,LegendKangana♥️👑💫,318,247
1388000000000000000,KABITAG45642896,Kabita,130,735
1554180000000000000,fan_kangana,Iron lady KR 💪💫👑(Kangster),259,205
1148880000000000000,Wise_Blood78,Norwegian Wood,723,1192
1504120000000000000,KanganaITCell2,Kangana IT Cell,312,162
1441420000000000000,JaadooIsBack,Jaadoo,164,143
1589910000000000000,Divyara42346485,Divya (kangster),356,169
819176000000000000,raman_malia,Raman Malia,406,449
821782000000000000,memohammadd,Mohammad Reza,455,105
1296180000000000000,Manusingh9423,Manu Singh,116,553
1613910000000000000,Maanjoshi123,Manas,100,95
1207300000000000000,SanataniGuyy,SK | Sanatani Guy,3953,2640
1598690000000000000,and_kangana,"KR actress ,director , film maker (G.O.A.T)",255,90
1601890000000000000,BKanganaranaut,G.O.A.T Kangana(Kangster)❤🔥💫🇮🇱🇮🇳,220,72
1601660000000000000,QRanaut,Ko-Hi -Noor KanganaRanaut ✨️🙏🏻❤,221,90
1598680000000000000,Sofia62603869,Kangana The Angel 😇 💖,277,99
1597610000000000000,simran56385595,"simran Kangana stan,,, ,",180,64
1376170000000000000,Tarunve15032359,Queen kangana Ranaut,162,71
1595320000000000000,SiduTamang,Sidu KR Supremacy💫🫅,300,95
1594290000000000000,Gorkha54578237,Kangana &Adele stan❤,359,108
1593930000000000000,shivani37790608,shivani Kangana's Stan ❤⭐🔥,285,124
1593640000000000000,GKanganaranaut,Cate& Kangana's Stan💕💕,332,122
1584250000000000000,lama_deepshika,Icon Kangana ❤️,313,131
1581810000000000000,KundanG58077526,Kundan Gupta,31,10
122554950,vj_corp,menda,2736,293
46122264,noelitoflow,Noelito Flow 🇩🇴,224015,469827
979619000000000000,AbhinandanKOffc,Abhinandan K Office,4634,1420
1566120000000000000,IkbalIas,IKBAL HUSSAIN IAS,2221,171
1486660000000000000,Virtual_Adda,smile please😊,333,124
1269150000000000000,Therahulpandey_,Rahul Kumar Pandey,553,257
1540030000000000000,NiyazShamshudd4,Niyaz Shamshuddin,449,17
1539810000000000000,Bejo12820938511,Bejo12,47,0
1355210000000000000,Instajustice14,𝙿𝚘𝙼 𝟸.𝟶 🌶️🌶️,196,260
1513000000000000000,AkashKu84349735,Akash Kumar Tripathy,37,2
74445844,BipinSasi,Bipin Sasi,4921,591
786193000000000000,1prakhar2,Prakhar Tiwari,117,38
1525060000000000000,Happy_231216,.,71,15
1450290000000000000,priyankitjaan15,꧁༒Prΐyคnka❥༒꧂☆,118,64
1459530000000000000,Priyans50018703,Priyanshu Thakur,146,90
2332086721,sarmadiqbal7,Sarmad Iqbal (sermet.akbal@gmail.com),5007,2737
1521990000000000000,mizan_sopik,Mizan Sopik,162,15
1366590000000000000,wither_surya,..,715,635
1431290000000000000,Feelin_melodiou,𝘼𝙧𝙞𝙩𝙩𝙤~💕,112,53
1372910000000000000,wisdom_do,wisdom,1630,1528
1156850000000000000,DipuH_07,Dipu,229,91
962240000000000000,Neha_shriv,Neha Chavan,759,430
1485220000000000000,atharvakatweet,Atharva Thakar,108,8
1519300000000000000,BollywoodKing99,Akshay kumar,61,10
616894743,BMBisht,Brij Mohan Bisht,200,19
1329000000000000000,asliqtpie,QT Pie,12464,12123
1482920000000000000,ManozDKumar1,Manoz D Kumar,1612,97
1505950000000000000,Aitri17072021,AITRI SINHA,857,784
1502910000000000000,Underscore2022,Underscore,50,6
1399260000000000000,bolly_goss,BOLLYWOOD GOSSIPS,880,410
3129578029,Babi977,Rajeeb Sahu || Photographer,407,64
1448930000000000000,VinodKhathuria,Vinod Khathuria,1651,144
4514151912,aju7643,🔥 Ajinkya 🔥,754,652
1478100000000000000,AdhikariDaman10,Adhikari Daman,210,58
1490330000000000000,shizuka_kangana,Shizuka 💖,136,75
1504990000000000000,reddyamar496,heister,329,197
956125000000000000,bhoopesh1992,Bhoopesh Pandit,1414,9556
1251190000000000000,HeenaSi74126743,Heena singh,169,333
1459560000000000000,SradhaSradha11,Sradha Sradha,1749,579
1487030000000000000,tharabhaikangst,Thara Bhai Kangster,126,113
1187250000000000000,iamchetanpednkr,chetan Pednekar,593,290
1492110000000000000,kangater1,Kangater,35,1
1091990000000000000,BasuPushon,True Liverpool supporter.,1487,155
1460910000000000000,siyaram821996,Leena Varma,313,210
32210500,iamtheceo,David Sammon,188483,173059
583955627,realprab,Prabhash Kumar,3591,1130
1473720000000000000,SeherGill1,Seher Gill,664,484
1478740000000000000,JyotiGa75860242,Jyoti Gangwar,39,4
1455410000000000000,PradhanPunku,Punku Pradhan,2030,579
952757000000000000,abhaykashyapbjp,अभय कश्यप,4819,4045
810362000000000000,Samadhanamruta1,समाधान चोथे नाशिक,2051,598
1432230000000000000,kanganatrends,trends,210,182
296674431,mayanktyagi2,Mayank Tyagi,438,261
1427900000000000000,LakshayB4,Lakshay||ಲಕ್ಷಯ್🇮🇳 ♥️,5007,307
1452640000000000000,Ch87135366Tinku,Tinku Chauhan Hindu on youtube पर जरूर आए 🙏🙏👫,3149,509
1284770000000000000,Asha8949137,Asha,2095,819
1376790000000000000,Devendr30122054,Roar 🌐,553,140
1463320000000000000,Ghost88186941,Ghost,269,51
1432720000000000000,asrar7044,Asrar7044,92,17
1427180000000000000,AvneetHolics,Team Avneet Kaur 💎,2592,3298
1427540000000000000,muleekayparatha,Muleekayparatha,69,102
1450850000000000000,ProfKumarVikas1,Prof. Kumar Vikas,536,10
449684689,pavanchhimpa,pavanchhimpa,4698,1434
1442820000000000000,Devendra_baytu,Dev Choudhary,373,62
1447600000000000000,Tunkiiiii,Fatima malick,1006,748
1191370000000000000,ttrulss,Truls Aandal,59327,436767
1376400000000000000,4u_champ,.,843,827
1447430000000000000,dangi_shanku143,शंकु डांगी,611,103
1400400000000000000,tek06203726,Tejas,288,116
1218890000000000000,LegendUT8707420,सोनिया का पप्पू,333,74
1421370000000000000,art_kaushal,Kaushal Raghav,69,7
2307870224,shaivya_mishra,Dr. Shaivya (Shivi)🇮🇳,1615,1638
1183020000000000000,dhoomtananana39,Gendaamal Da Dil Kare DhoomTananana,1158,543
1213870000000000000,f_ckinndude,ᴘʀᴀɢʏᴇꜱʜ,5407,8101
2616413827,mnangia1,Mukesh N,272,252
1272530000000000000,_FilmiDuniya_,Filmi Duniya,31,245
1350390000000000000,anveshkeshawar,Medusa,190,103
1067730000000000000,Shiv_Ka_Bhakt_,शिव भक्त,109,50
2749213628,LifeBegetsLifee,Preethi For Soil,230,361
1361940000000000000,Kangste96567832,🖤❤️💚,157,251
954218000000000000,ashagautam907,Asha Gautam,1027,308
992054000000000000,dsthala25,Prabu AK🕉️✝️☪️❤️,3971,1595
1213860000000000000,beboshoe,ᴘɪᴀ,123,441
1375870000000000000,m23_prasoon,r,184,37
1276810000000000000,MkRaj76746209,deniyal Manmohan kushwaha,1379,274
1427160000000000000,CineUpdatesjiii,Cine Updates 🎥🎥🎦,275,68
1357130000000000000,JayRajp09646154,Jay Rajputana,101,16
969454000000000000,AbiNesh00957990,@j!th @b!n€$h,1108,105
1178860000000000000,benidictinrupu,Benidictin,418,281
1401870000000000000,professjai,Gaurav,224,112
1428670000000000000,ezCT8tKWicmu8kI,Dharmendra Pandey,653,191
1047810000000000000,Officeofpraba,M.prabakaran-AIADMK,1882,1245
1434040000000000000,hemuhem38076794,lets talk,180,5
1430850000000000000,kangana_ranauta,Kangana Trend,248,263
1310450000000000000,Chotikangna,Suman Puri,81,943
1431130000000000000,Kanganaxplanet,Kangana Ranaut,53,226
1399570000000000000,AlokSkuma1,︎Alok S Kumar,613,584
923552000000000000,KanganaFan2008,Kangana Fan ❤🙏,1391,333
1110590000000000000,highonhindutva,Jai 🚩,983,9430
1055700000000000000,SabhyaLadka,shash🪐,193,450
1394870000000000000,ChetanS99575913,Chetan Singh,34,1
221966604,TVAsiaPlus,TVAsiaPlus,2132,1960
1418440000000000000,MohitJammuK,Mohit Singh,563,101
22609309,sid619,Pingoo Bird,2125,253
1413540000000000000,Anvi03017606,Anvi,17,9
1409370000000000000,Hit35team,Kanganalogy♥️,133,356
1414240000000000000,Anujpradhan0,Anujpradhan_08,14,5
1251490000000000000,NaaginPro,KOMO,823,406
1404660000000000000,ashoksi77843803,ashoksinh jadeja,562,146
1157500000000000000,VijayKukadwal,Vijay Kukadwal,164,101
1370330000000000000,Kangystan,Cosmo.|🦄,564,1572
1245460000000000000,Saikrupaadar,Saikrupa,199,279
1243060000000000000,Dannyelmond,Praveen(varified),373,297
1319150000000000000,PriyaMa95889598,Priya Maheshwari,337,222
1544600000000000000,vivekku30586682,vivek kumar,516,41
1012580000000000000,ShankDeals247,ShankDeals,4947,3363
1178930000000000000,themykart,Themykart,671,68
1629450000000000000,ProminentZone,Prominent Zone,439,24
1629500000000000000,prasanth18_,PRASANTH,114,0
1592160000000000000,Hansnarayansin,Hans Narayan Singh,67,3
464453476,ocampodan22,Dan Ocampo,5001,358
1538090000000000000,Savanna89921411,Savannah🥵,4799,901
1479010000000000000,roshini_varo,𝚁𝚘𝚜𝚑𝚑🌻,20,11
1225420000000000000,Ruva43075983,Ananda,1059,79
1535550000000000000,jitendra_937,Jitendra Thakor,119,13
1532990000000000000,jayxzx__,Jayant ,29,7
1095700000000000000,darkmanofl,ɪɴᴅɪʀᴀᴊɪᴛʜ ʙᴏsᴇ 🕊,4961,5140
1494600000000000000,Menaks_Mk,Menaka Tharmalingam,6,3
1350120000000000000,_hashu_28,Hashini🦋,49,17
1351830000000000000,Archita31321062,Archita,186,20
1478610000000000000,89ShivamSingh,Shivam Singh ( 100% Follow Back),1803,1462
1315600000000000000,diyasha69279146,diya sharma,4788,1369
1583680000000000000,ji_sumeet,Sumeet Sahani ji,9,0
1324690000000000000,AnanyaR64625202,Ananyasheikh,4658,1090
1565050000000000000,Shilpar36659792,Shilpa rajput,505,103
1131860000000000000,Amit_kuma_roy,Amit mandal,2,0
1495780000000000000,fantasycrick11,@FantasyCrick11,2438,695
1555420000000000000,OnlysDream,Adi S,36,3
1528360000000000000,RdxSram,❤༄RDX᭄SRAM࿐🥀🌹,12,0
1528310000000000000,SShinghrawat,Sumeet Shinghrawat,41,0
1518860000000000000,Sitaram11397833,Sitaram kumar,13,1
1359490000000000000,Aarohi04587107,Aarohi,4910,1187
1365260000000000000,SHVCricket,SHV | Cricket 🏏,415,84
1354090000000000000,RupeshK47490498,Rupesh Kumar,75,5
1622190000000000000,PaytmPay_,Paytm Care,270,12
801234000000000000,Consciouslife11,Conscious Voice 🌍,2394,3626
1489440000000000000,iamjerinpauly,Jerin,4,1
1350000000000000000,Ganeh15468095,Ganesh,222,2
1364670000000000000,JanakiQueen,Dimple Queen Janaki,3,3
2171607475,prashusprasanth,Prasanth Kumar,59,1
1255910000000000000,NooraShajahan1,Noora Shajahan,42,0
1301410000000000000,VishnuK94905694,Vishnu Krishnanunni,623,253
238995403,kunjunnimia,Ajith Kumar,63,68
1148420000000000000,prathiush5,prathiush,351,93
3314567371,Akram_Raaz07,Akram Raaz,354,47
1466310000000000000,MVarunp,Maashanam.p VARUN,512,170
1477250000000000000,palania2021,palaniappan,5001,1753
2871987557,iamvv54,குட்டி,929,2408
1399340000000000000,swathishtatwits,😻💃🌺ஸ்வதிஷ்டா - தேவதை By Choice 🌺💃😻,156,23
3229972627,shajisan24,G.A Sha ஜி,1185,220
1343460000000000000,Gowtham_MouPe,itz_gowtham,2563,384
89694746,Varsharameash,Varsha Rameash,14,12
135071844,itsHafeez,Hafeez,15,10
21080743,RatanSharda55,Ratan Sharda 🇮🇳 रतन शारदा,387,82801
258283931,madhukishwar,Madhu Purnima Kishwar,1149,1969238
75610842,KiranKS,Kiran Kumar S,1589,166312
1166280000000000000,Indumakalktchi,Indu Makkal Katchi (Offl) 🇮🇳,4517,50065
906105000000000000,Ethirajans,Ethirajan Srinivasan 🇮🇳🚩,603,45747
140044212,Mahesh10816,Mahesh 🇮🇳,3503,42080
